-1,@USAirways  well its 11:45am and just got an email that my 11am flight is delayed-thats not right
-1,"@AmericanAir the original receipt lists my flight cost as $89ish, and doesn't reflect the use of a voucher"
1,"Thank you United! “@united: @dan_roam That's a beautiful place to stay a day longer. Have you been re-booked? If not, let me know. ^MN”"
-1,@USAirways thank you for putting me on a flight that will be leaving Late Flightr than the original flight I was booked on.
-1,@SouthwestAir do you ever reinstate Cancelled Flighted flights?
-1,"@USAirways now I am on flight to FLL, and told to take a train back to PBI to get my car. There are no trains to PBI!"
-1,@JetBlue that's where we all get on the same page. Cancelled Flighted it 45 mins ago. @delta @SouthwestAir help flights from @tfgreenairport to MCO?
0,@VirginAmerica did you know that suicide is the second leading cause of death among teens 10-24
1,@united thank you.
-1,"@AmericanAir the customer service today is unsat, Flight cnx, not notified, called for 6 hours and the phone line does not even let me hold"
-1,@united it will be on a different airline.
-1,@USAirways Just contaced EYEWITNESS NEWS about the ripoff the Cancelled Flighted now they want me to pay
-1,"@united line is just getting longer and moving slower. Lady working the counter is doing great, she just needs help. #customerservicefail"
0,"@USAirways through, can you confirm that I haven't been charged?"
-1,@USAirways ticket couldnt be used bc unable to get to departing dest (RSW) bc of blizzard in BOS. Told only way to use credit is $200 fine
-1,@USAirways Cool. Now @SweetingR has been told you can't re-route his bags after he was told to leave them last night. He needs them to race.
-1,@USAirways One of your workers was very rude with us. We can tell you in DM cuz it won't be any good publicity...
-1,@united I am trying to make/change reservations and getting extremely frustrated!!! Giving up and trying another airline!!!
-1,@USAirways Why not have an option for a call back? I'm just sitting here burning through my minutes waiting for an error to be fixed.
-1,"@AmericanAir , I was told my flights 2516 &amp; 2244 was Cancelled Flightled. But I don't seem to have any date/time changes. I've been waiting for a call"
-1,@SouthwestAir . I don't like the new schedule. No more nonstops from PHL to FLL or PBI? We are not free to move between those cities. Sad.
-1,@USAirways you're really fudgin up with all these delays 😡 #justwantmybed
1,@VirginAmerica How about some free drinks on the flight back for the free promo?
1,"@united hi JP, with the help of an awesome TSA representative, I was able to get it all taken care of. Thank you!"
-1,"@SouthwestAir Switching planes due to mechanical problems.  How does reboarding work? Was A49, now at end of long line.  Stuck in middle?"
-1,@USAirways Thanks for ruining my last night of vacation because I have to worry about my flight because y'all don't have record of it
-1,@united  i have a weekend of dealing with your company that would say otherwise.
-1,"@USAirways please help! No bags, no way to get through to customer service since 8AM this morning! Help!!"
-1,"@united of the airplane otherwise they would call the Police, because the flight had to take off before 12h30am"
-1,@VirginAmerica my group got their Cancelled Flightlation fees waived but I can't because my ticket is booked for 2/18? Your reps were no help either 😡
-1,@USAirways @AmericanAir Day 3 &amp; still no luggage Chkd http://t.co/MbLTALr4BS STATUS=AWAITING ASGMNT TO DRIVER Since yest 10:15am
-1,@USAirways - 800# referred me back to baggage services but I left the airport. I was on seat 17A
-1,@USAirways @corybronze  INCONVENIENCE? Are you people freaking nuts? This guy has TWO KIDS WITH HIM and you STRAND him in an airport! #FAIL
1,"@JetBlue Utah, I think. And thanks!"
-1,"@AmericanAir I have emailed several times.hand wrote a letter,went to airport,called.please fix this! Or @abc7newsBayArea please help!"
-1,@united I am calling to check on a future flight and your first agent hung up and now you sent me to the pet travel line!! This is HELL!!
-1,@AmericanAir Took a flight yesterday fron TPA-DFW-AUS. Bag went to IAH. Today bag went to IAH-DFW and then back to IAH. Still no bag!
0,@USAirways @AmericanAir for frequent flyer miles can we schedule interchangeably and get credit?
-1,"@SouthwestAir  appreciate y'all getting the gate issue figured GRR. Plenty open gates, yet we sit and wait on tarmac"
0,@USAirways with a glass of wine once we hit altitude?
-1,@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!
-1,@SouthwestAir Oops...no functioning bathrooms on a fairly full flight?  Hope everyone on 702 from New York can hold it.  Me included.
-1,@united was forced  to book a flight on a different date than originally planned for a higher price $1130 felt like a bait and switch tactic
-1,@SouthwestAir My flight to KC has been Cancelled Flighted and the next available isn't till Tuesday?! What am I supposed to do for 3 nights?????
0,@VirginAmerica any plans to start flying direct from DAL to LAS?
1,@AmericanAir I wish I could remember all of their names!
0,@JetBlue thank you. Is there a possibility it will change?
-1,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!
-1,@AmericanAir two delayed flights today that weren't weather reLate Flightd. Keep up the good work!
-1,"@USAirways @AuroraBIZ check your bag, @PHLAirport bag handlers broke into my suitcase and stole my camera, bag was returned in a trash bag"
-1,@SouthwestAir great. My flight is delayed three hours. Now my friend has to wait for me at the airport for hours on her birthday. 😒👎
-1,@SouthwestAir my bday was yesterday and my girl gave birth to my first born and I couldn't get a courtesy flight change from Lynn... THANKS!
-1,@USAirways the phone number the gate gave me doesn't work either. What is your customer service phone number?
-1,"@JetBlue shout out to the crew on flight 89 headed back to the big apple, they kept my glass half full the whole flight! #jetbluejfk"
-1,"@AmericanAir  beyond frustrated with no call back from auto hold or whatever you call it. Entered my number at 11:30 CST, still no call 2:26"
0,@United to start daily #B777-200ER flights from #Newark to #Milan #Malpensa replacing #B767-400ER on 7APR instead 28MAR #avgeek
1,"Thank you, @AmericanAir! Much appreciated."
-1,@united you're right. Good you caught the mechanical failure. Too bad there are no blankets. But ok.
0,"@United States faundation was by faith Judeo Cristian,@Not it was by ideologias.@ http://t.co/mWBk68k0A3"
1,"“@SouthwestAir: @AMiltx3 You are forgiven most loved Customer,,,it's as if you never left :) ^LL” that's why you're bae ❤️"
1,@SouthwestAir Karen with customer service was very helpful. Thank you for providing one bright spot in a frustrating situation.
0,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y
-1,"@USAirways guys I need help my reservations, tried calling and I'm told to call Late Flightr. Please help me here."
-1,@SouthwestAir looks like my 1 yr anni trip has been replaced w someone's itinerary. Worried abt who can c my flight http://t.co/BApE6RuMNE
1,@USAirways new F/As from DFW to CLT this morning did a great job. Well Done!
-1,"@SouthwestAir, I've been on hold for 3 hrs. now, waiting to talk to someone with a pulse to get my Cancelled Flighted flight rescheduled. Is this SOP?"
-1,"@JetBlue you stood me up last night, but I'm giving you a second chance. I'm just a boy, tweeting an airline, asking them to fly him home."
1,@united in spite of flight delay great customer service provided by Janet and baggage employee Karen. You have 2 wonderful employees United.
1,@USAirways  thanks I hope I get to my destination
-1,@JetBlue at what point do u Cancelled Flight flights to DCA- other airlines have already Cancelled Flightled
-1,@united Is flight 746 going to sit on the tarmac FOREVER?????????
0,@SouthwestAir when are the two free flights promo coming back?! Looking into the premiere card but might hold off or go with another option!
-1,@USAirways Unfortunately I doubt that the consistently subpar service will improve with the @AmericanAir merger. #USAirways
0,"“@SouthwestAir: @pancho_joe No, no, you must've heard us wrong. Sweet mixtape,though"" 4 the record,I didn't leave the 80's, the 80's left me"
0,@USAirways I'm shutting my data off for the flight. I want some response by the time I land.  You have 2 hours.
-1,@JetBlue she did. she's still waiting on a callback....the lack of follow through is what's concerning. smh
0,@SouthwestAir @love_dragonss LAUREN HoLY SHT
-1,"@united 3586 from IAD to BUF.  Incredibly loud, and like a third world 70s inner city metro bus.  #lowstandards http://t.co/m67WnBglXQ"
-1,@united it was credit from my last trip that never came in the mail!
0,@united yes please! Trying to get to POP- in Newark now....
0,@SouthwestAir will you please work out a contract with @triflight to offer service there..
-1,@JetBlue we are well aware. Insufficient info. No options.
1,@united followed and messaged. Thanks so much for the help.
-1,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Ur60Un86gy
-1,@AmericanAir the last was 2339 dfw to ord. Not weather reLate Flightd... Austin leg delayed as well
0,@JetBlue Thanks.
0,@AmericanAir thank you...I know it's a busy for you today but any help would be appreciated...
0,@USAirways just realized my @AmericanAir advantage number wasn't used for my flight.  How do I get my ff miles?
-1,@united I'm afraid not... I fly or service every week and I'm just unhappy..spend too much money to be unhappy
0,@JetBlue why bro
0,@USAirways any chance of making #561?
-1,@AmericanAir I called the EP line and 4 hours Late Flightr I was called back.  I sat on hold for over a hour to US Airways and then cut off
-1,"@AmericanAir Hello, question, How many balloons do you think it will take to life up one of your planes?"
0,@AmericanAir Oh trust me. I am in love. It is so beautiful!
-1,"@USAirways after 5 flight Cancelled Flightlations we finally get a flight, get to the gate on time &amp; you've given our seats away? Seriously??"
1,"@AmericanAir Joanna is wonderful, new flight booked by a very friendly and helpful agent during a very stressful day! Thank You!"
-1,@united this is not what captain said! Your 820pm flight to San Francisco is delayed due to weather. UA1416 now departs ....#failagain
1,@USAirways 4 great flights with no delays! Thank you!
-1,@AmericanAir Now you've Cancelled Flightled my flight. First a priority ticket bumped and now this. You're losing customers. People are furious.
0,@USAirways  my flight was #3729...but I left my phone on the plane or the shuttle :(
-1,@JetBlue dispatcher keeps yelling and hung up on me!
-1,"@united I understand the intent was not to inconvenience, but catching a cab back to the airport to show them wet clothes wasn't an option."
1,"@JetBlue For the record, that was less than a 10-minute turnaround time for the answer from the question.  JetBlue rocks!"
-1,"@AmericanAir You found my lost luggage, won't bring it to me until tomorrow. Next day if the weather isn't nicer. Terrible service"
-1,@SouthwestAir Customer service said it was a known problem that they were using same confirmation numbers for domestic and international
-1,"@USAirways Made about 30 calls to USAir today to merge of AAdvantage, Dividend Miles. Each time, says call back Late Flightr. #30timesenough"
1,"@AmericanAir yes yes yes,so glad to be headed home!"
-1,"@USAirways his name is Rett Cavan, he has a gofundme page, and is going to take his last breath tonight. This airline only cares about money"
-1,@AmericanAir I've called that and they said they can't help me and it's out of their hands. I really feel like an under appreciated customer
-1,@united Thanks for the lack of help and the canned response from the 1K desk!
0,@SouthwestAir can you follow me so I can send the DM?
0,@AmericanAir I'm sure all these birds will be in warmer weather soon.
-1,@SouthwestAir Did yall get rid of the Austin to Cabo flights all together? There's zero non-stop in Aug and Sept
0,"@JetBlue I have a internal bleed in my foot, and I am flying next Tuesday, what should I. Do :( these. Leeds come randomly. I"
-1,@united I'll try it. Mileage programs have historically been a lifeline for us world-hungry travelers of moderate means.
0,@united You please do not burn my dreams !!!  #burningman tickets sales today.
0,@USAirways US 728 stated their issues as: kept plane on ground to allow connecting passengers from other flight to board. Fine. Understand.
1,"“@AmericanAir: @Dawn_Davis You're very welcome, Dawn. We love taking you flying. Let's do it again!” Again in 1 week!"
-1,@united I have flown with you 10 times in the last 13 days. 8 out of 10 flights have been delayed. Huge mistake on my part. Don't fly united
1,@JetBlue anything for you. #flyfi http://t.co/8jceDiKY9U
-1,"@united even so, change could not be made  online- instructed to call an agent- maybe the syastem should allow agents 2 link passengers!"
1,"@AmericanAir great, thanks!"
-1,@JetBlue tells me $130 paid &amp; confirmed flight will now cost me $566.80 CASH ONLY @ airport  22 hours before my flight  #RIPOFF #NoSupport
-1,@USAirways telling a man theres NO FLIGHTS for the next 10 hrs!!! NO standby! NOTHING! NO OPTIONS! trying to get to sick child! #FireVan!
-1,@USAirways @_RobPrice  how can he try again it will be 5-6 hours before he gets help.  Contingency plans non existent.
0,@JetBlue why don't you fly to #nashville? :(
-1,@united a rapid trip plane ticket from Idaho to California that doesn't have problems would be wonderful
-1,@united Arriving at the airport 2 hours before departure time and still missing your flight bc you actually don't have an electronic ticket
1,@USAirways is alright with me. Please give Scott F at BDL a bonus for excellent customer service
-1,"@VirginAmerica help, left expensive headphones on flight 89 IAD to LAX today. Seat 2A. No one answering L&amp;F number at LAX!"
-1,@USAirways Huge system problems at DCA.Manual check in; flight boarded but sitting at gate due to system issues. Frustrated Chairman member
-1,"@USAirways to CLT from JFK nasty planes, dirty seats &amp; floors, rude flight attendants- hopefully AA can get you cleaned up #disgusting #vile"
1,@united thanks for the upgrade today great way to start my week! Cc: @CiscoJimFrench @cobedien
-1,@AmericanAir because your plane's toilet wasn't working and they needed gas. This is flight 1081 leaving Dulles going to LAX. Do some...
-1,"@AmericanAir Just got a call from baggage dept. ""...still looking for your property"". It's went missing 1/28. PRERECORDED NO HUMAN SERVICE!!"
-1,"@AmericanAir checked in at Des Moines, lay over in ORD, final destination Austin, Texas.  Baggage was only checked to ORD."
1,"@AmericanAir Yep, was in one of my other camera memory card :D"
0,"@united Good evening, UA. Can you assist with an issue via DM?"
-1,@united Exhausted &amp; frustrated! Link to a FB post abt my travel issue https://t.co/LaRKC8vc4s
-1,@JetBlue @TatianaKing @thewayoftheid I feel only a few free travel vouchers will assuage my indignation.
-1,@united @annricord $856.81 the cost of one of the round trip tickets.
-1,@SouthwestAir 75 minutes and still waiting for skis to be unloaded. You should be ashamed. It's 1:30 in the morning.
-1,@USAirways don't think you guys could mess things up any more.. Never flying with you again!
1,@USAirways Yes thank you. Appreciate u checking...
1,“@united: @MelanieSpring We'll see what we can do. ^KN” We are running! Most of this plane is running. Thanks for the help!
-1,"@united so, not only were you Late Flight, you broke my luggage handle. You paying for a new one? http://t.co/nYVV1X3d67"
-1,@USAirways waited for 3 hours NO LUGGAGE line too long left airport when flight Cancelled Flighted WHERE does luggage GO? On hold for 1 hour so far
-1,@united hey! DM not working. UA 307!
-1,@USAirways No kidding. Oy.
-1,"@SouthwestAir Hello remaining credits on your account will be refunded back to your credit card, when you choose a lower price flight?"
-1,@united pls stop sending texts every 15mins saying my flight is delayed another 15mins-It's been 3hrs. I usually defend u but this is lame..
-1,@USAirways trying to use chairman upgrade cert for flt 740 on 2/26/14 but being told not an option with 10 open seats? How? Thanks
-1,"@united tried other flight options as per weblink, non available for next 2 days, frustrating #notgoodenough #poorservice"
-1,@SouthwestAir so why is every single flight out of @PortColumbusCMH Cancelled Flightled for only your airline?
0,@united Will you be issuing an exception policy for Denver for this weekend?
-1,@united I unfortunately didn't get her name :( she was not nice!
-1,@JetBlue Headphone jack not working on my flight.
-1,"@united Cancelled Flightled a flight cause the crew needed sleep.But it's totally okay to wake me up at 3am just to let me know it's Cancelled Flightled, again."
1,@AmericanAir Will do. Appreciate the replies though.
-1,@united i need it there before she lands so she can have the EWR baggage claim file to have it sent but the employee has not droppeditoffyet
-1,"@united yo, you need a new website really badly. This day and age..."
1,@SouthwestAir I'll do that. Can't DM until you follow me. Thanks!
-1,@SouthwestAir I regret not flying you this morning @VirginAmerica doesn't support business travelers. #neverflyvirginforbusiness
-1,@united now let there also pls be in-flight live TV on UA469 DEN-EWR so I can watch the #Oscars ??
0,@SouthwestAir Just sent you a DM with the details.
-1,@SouthwestAir staff was overall awful through multiple airports would have switched airlines if another flight was available
0,@AmericanAir i need someone to help me out
-1,@united So they didn't drop my bag overnight &amp; now I'm leaving for a week. This is why you were supposed to hold on to the bag....
-1,@USAirways flight 1808 is not leaving at 2:45 because we haven't even begun to board yet. Please update your website ASAP
-1,@USAirways no one at #clt knows about runway issues..my inbound flight was only one delayed..connection left without me..now I'm stuck!
-1,@JetBlue how about an update on flight 475 leaving tf green delayed
0,@SouthwestAir have five people shown up yet
1,@SouthwestAir I will do just about anything tO GO TO THE VEGAS SHOW PLEASE MAN
-1,"@united EWR TO MCO made unplanned landing because of pressurization failure. Worst pain I've EVER felt, I thought I was going to pass out"
-1,@united I have no way to contact her while she is in flight. This does not work for me. Her father is about to pass and is heading to Denver
1,@southwestair #netneutrality Nice to see you prioritize Internet traffic to your own streaming service over other web sites!
0,@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6
-1,@AmericanAir im still on hold...
-1,@AmericanAir. All I get is an automated system that hangs up on me. I finally get a message that some will call me back in 2 hours.
-1,@SouthwestAir officially on hold for 2 hours!
1,@SouthwestAir YES please....How do we get that companion pass?
-1,@united maybemange the airline alittlebetter. Arrived at LAX and no GATE! #howisthatpossible always the same thing w/u
-1,"@USAirways has to be the most lazy, inconsiderate, and unprofessional airline that I have ever traveled."
1,@united awesome thank you very much for the help
0,@JetBlue okayyyy. But I had huge irons on way out. Promise no shenanigans?
1,@SouthwestAir Landed in Nashville! Thanks for taking care of us! http://t.co/RYXbPLgMnK
-1,thanks to @USAirways my trip is all screwed up. Ive had to move meetings and a dinner and im STILL not out of nyc yet
0,"@SouthwestAir unveils 4 new routes, including  2 from #Ohio http://t.co/4uRzvBPJKO via @usatoday"
0,@united I'm searching for flights to redeem with miles and getting different search results with 2 user accounts. Any reason why?
-1,@USAirways @Jack_Kairys (2/2) and another sent him to the wrong line...oh and the kiosks weren't working! #thanks
-1,@united why do I have to go thru the details of the flight I want w/ the recording to then repeat ALL when a real person gets on the line?
-1,"@united it has now been 16 days since i applied for my compensation?

Y have i had no correspondence"
0,@AmericanAir at the gate when I get off the plane?
0,@JetBlue Can't view seat selection/change seat for flight tomorrow. Can you look into this?
-1,@SouthwestAir Didn't see travel had to be compete for unused funds by expiration date hidden in the fine print. Never saw that before.
0,@JetBlue any thoughts on waiver of change fees for travel out of Boston this weekend?
0,"@VirginAmerica Or watch some of the best student films in the country at 35,000 feet! #CMFat35000feet http://t.co/KEK5pDMGiF"
-1,@USAirways what is the expected wait time to speak to someone via 800 number?
0,@JetBlue all up to date. Can't update via Google play.
-1,@AmericanAir No I do not have them yet. Called for baggage status 5 times yesterday.
-1,@AmericanAir I'm at the airport right now and your people didn't know how to react and help me with this situation. Very frustrated.
0,@united who do I need to contact regrading a complaint and to get a voucher funds for future travel on United?
0,@united You must follow me in order for me to send you a direct message if that is what you meant.
1,@SouthwestAir I miss mine terribly. A +1 for my 30th anniversary would be amazing. It would mean LUV is in the air. #dontmakemebeg
-1,"@SouthwestAir @CallMeStanley7 And bring back the ""Agent will call you back..."" feature. Why was that ever discontinued???"
-1,"@VirginAmerica just landed in LAX, an hour after I should of been here. Your no Late Flight bag check is not business travel friendly #nomorevirgin"
-1,@USAirways Its pretty ridiculous that at PHX sky harbor you have 4 (!) employees working check in on a SUNDAY afternoon. 30 min &amp; counting..
-1,@united then why do you bother responding? Your customer service is THE WORST. Never using you guys again.
-1,@USAirways @USAirwaysCenter My lost bag lands in Hartford at 639p tonight. Will it be delivered to Danbury CT tonight?
-1,@SouthwestAir won't answer their phones #HorribleService #NeverAgain #frustrated #AnswerThePhone
-1,.@SouthwestAir 3 days &amp; still not home. Not even off the ground. 3. Days. #PastMyPatienceExpirationDate
-1,@united I missed it. Set up in a hotel. Flights delayed in SFO for 6+ hours. Missing all the wedding festivities of my friend. 😞
1,"@JetBlue yup we know, not your fault, just not ideal sittin for over an hour but as always your staff is great!"
-1,"@United of urgency, but this is ridiculous. Your ceo claims to be customer focused, yet when delays happen, planes sit and customers are"
-1,"@united. Please get me an economy plus seat. Awful day of 2 Cancelled Flighted flights, after lots of planning."
1,@JetBlue Thanks for the personalized customer service! #cannedtweet #autoresponse
-1,@united employee=faceless. Don't throw them under the bus. Starts with management. I'm almost a million miler and own my own company. 1/2
-1,@USAirways @stephenrodrick Your team needs to build capacity
-1,"@USAirways Please don't trivialize me.  This is a joke, not a slow day or slow experience"
-1,"@united and don't hope for me having a nicer flight some other time, try to do things right. You sold me those tickets with that connetion"
0,@JetBlue probably not anymore.
-1,@USAirways I have nothing but issues when I fly w/u what's up w/that?! #travel #vacation #awful
0,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx"
-1,@united Don't ask me to be patient without offering something in return.
-1,@USAirways Finally back on board.  Door was closed only to be reopened because we need fuel. You think someone wd have thought of it earlier
-1,@SouthwestAir you have no baggage tracking system?
-1,@united 3875 to Denver which we are supposed to be boarding right now but has yet to land
0,@united please reroute Oregon Women's Tennis to Santa Barbara. There's supposedly another connection from LA.
-1,"@united A very disappointing experience - plane mech. delay and next one didn't wait. No sincere apology, just told me to complain online"
0,@United to start daily #B777-200ER flights from #Newark to #Frankfurt @airport_fra replacing #B767-400ER on 2JUL #avgeek
0,@AmericanAir You're right. Someone is up to something...
-1,@united Step 1: Cancelled Flight flight. Step 2: Don't notify customer. Step 3: Charge them for food while they try to survive their wait. Brilliant.
-1,@AmericanAir I need to know what to do? My flight has been Cancelled Flightled and I can't speak to anyone. Help!
0,@SouthwestAir  I got rebooked for tomorrow
-1,"@united still awaiting a reply from ur customer services?  18 days, no response? Lousy #unitedairlines"
-1,@United had a maintenance issue. Stuck in Geneva with meal voucher that won't even cover a pLate Flight of spaghetti. Really.
-1,@SouthwestAir I just sent a screen shot of the incident report.
-1,@SouthwestAir extremely #disappointed with poor the customer service provided after Cancelled Flighting my flight today! #unprofessional
-1,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1)
0,@JetBlue wondering if it's possible for my colleague and I to get on an earlier flight LAX&gt;JFK tomorrow. Can you help?
-1,@SouthwestAir been on hold so long to rebook my Cancelled Flightled flight I had enough time to rebook with @USAirways instead! Lots of room there!
0,"@united Hopefully They will give me a feedback, bafore my flight..."
-1,@united haven’t before and haven’t this time &amp; have checked spam/junk mail just in case—nothing
-1,@united please fire the captain of flight 6232 today. He single handedly ruined every passengers day by being a piece of shit. #unitedsucks
1,@SouthwestAir Thanks to your team for dealing with Flight 1700 to Houston.
-1,"@united the hotel you sent us to wouldnt take the voucher. Our flight was delayed, then Cancelled Flightled, then delayed again. 32 hours and counting"
0,@united BUT you have received confirmation via email that you are confirmed and ticketed on this flight.
-1,@SouthwestAir Paid for in flight wifi from Austin to San Diego - wasn't useable. :/ Possible to get a refund? Conf #8X7XVM
-1,@USAirways have checked all day.  CHO needs added.  Please evaluate.
-1,@AmericanAir thx for losing my bag. How hard is it to care for a bag w PRIORITY on it?why do u cont to not care for EP's?
-1,@united so unhelpful... http://t.co/vBfIeo2qJC
-1,@SouthwestAir I'm a huge fan and give y'all too much business...so please fix the damn wifi!
-1,@AmericanAir has no customer service via phone or in person. Just a stone wall with a giant middle finger painted on it.
-1,"@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful"
-1,@USAirways how do I find an email address regarding reativation of dividend miles. Nothing on website
1,"“@USAirways: @jdbwaffles We're excited to have you fly with us, JB! When will this be?” Spring Break !!!"
-1,@USAirways hey guys!  Thanks for answering me and thanks for keeping me on hold for an hour on customer service at 12 pm PST!
-1,@SouthwestAir thanks for the apology. Unfortunately i have had one too many bad experiences and will no longer be flying with southwest.
1,@united Very impressed so far. An app that's worth a damn and sms updates on my flight.
-1,"@AmericanAir not only did you Cancelled Flight our flight from JFK and delay us by 29 hours, you've now lost 2 of our bags. Worst airline ever."
-1,@united Yeah that didn't happen!
-1,"@SouthwestAir cool the plane you said is ours that just left the terminal for a diff city? She a cold betch for ""flying the friendly skies"""
0,"@united Hi, we are flying into IAD tomorrow evening. Do you expect delays or Cancelled Flightlations with the snow storm?"
0,@USAirways can I check bags through to my final destination even though I bought separate tickets from IAD to PHL  and PHL to Israel?
-1,@SouthwestAir it's ok I was supposed to be in California 5hrs ago
-1,@united 100. % failure in 2015 #UnitedAirlines
0,@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/E5NaxBUe4s http://t.co/E1Mex0t6Q5
0,@united what's the best way to get your tickets? Print off at home or go to check in desk?
-1,@united I would take the $500 voucher you offered for MISCOUNTING THE # OF SEATS ON YOUR PLANE but that means I would have to fly you again
1,@JetBlue Kudos to JetBlue social media team for jumping in an helping me out during the last snow storm while web site was down..Thanks!!
-1,"@USAirways @AmericanAir , you Cancelled Flightled my flight back during the holidays and gave me a refund of $8.51/ticket from PHL to EWR, really?!"
-1,@USAirways needs to get it together in Indy. Only 2 ticket agents and a line to the door. Felt bad for ppl who missed their flights.
0,@USAirways Done
1,@USAirways @AmericanAir shout out to Diane at EYW for helping get us home today instead of tomorrow (even if a little Late Flight!)
0,@JetBlue of course I am!!✈️
-1,"@AmericanAir complt incompetence on flt 295.Lav delay from a pln that lnded last nite, no internet and poor svc. Not what I expect from u."
-1,@SouthwestAir Flight 4968 (N8325D) departs @MCO enroute to @NO_Airport http://t.co/fd4SnvKIeM
-1,@USAirways does anyone from your airline know how to do their job?
0,@united I Want a Plane dad
-1,@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?
-1,"@JetBlue No, it is one I'm trying to make, but it is probably too Late Flight. I did not see an email that I could call. Pittsburgh International."
1,I always look forward to JB RT @JetBlue: @bostongarden :) Looking forward to welcoming you onboard! 💙
-1,@USAirways you have the ability to switch my flight to @AmericanAir but you cannot tell me where my bags are.
-1,@united 1 refused boarding with Nexus. nexus confirmed she should not be refused
0,"@AmericanAir Thank you, you too!"
-1,@AmericanAir Or u cud answer my ? here! 140 is plenty. Inflight stealing going on right now &amp; FA won't have the uncomfortable convo w pass.
-1,@united roundtrip to London on @Delta ? I think I will! FYI that's another $1k you just lost. #moneynotspentonunited #unfriendlyskies
-1,@united Was just hung up on by customer service after waiting 30 min on hold...guess that vacation's not happening? Website wasn't working.
-1,"@united hey, left my computer bag, w/computer inside, in United, filed online report, no response"
-1,"@AmericanAir As I already have a booked flight that I can't use &amp; can't change w/o a $200 fee, Flight Booking Problems a different type of ticket...1/2"
-1,@SouthwestAir why are the ticketing lines in Las Vegas so unorganized??  Mass craziness. Half of the ticketing stations unmanned.
-1,@JetBlue why would you hire a guy who doesn't care about the safety of children? Not remotely acceptable. http://t.co/lKFh9HYHW8
-1,@united my fingers are crossed that they are more capable of getting baggage from point A-&gt;B than United Airlines!
-1,"@AmericanAir when you strand someone in a city without luggage you would think AA would want to earn your business, but guess not?"
-1,"@SouthwestAir couldn't make flight, funds forfeited as a no show!! Was trying to book another flight using those funds, I'm out."
0,"Can I put sun in my carry on? RT “@united: @ant_kneee Right now 0 would be a heat wave, so enjoy the warmth! Can you bring some home? ^JJ”"
0,@united I sent the message. Let me know ASAP.
-1,"@USAirways The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse."
-1,@AmericanAir how about you give us a number to call instead of the empty email since you are not working on it
-1,@USAirways .... I've been trying to get through to book a reservation and the system will not let me through. Day 3 #ridiculous
0,“@JetBlue: Our fleet's on fleek. http://t.co/2UaICFJRmS” no way
0,"@JetBlue That's right! :) Game, set, match."
-1,@SouthwestAir rocks - @AmericanAir horror
-1,@USAirways that you would let us just switch to a different set of flights so we could spend time with the family after he passes away...
-1,@united Need to track lost luggage being shipped to me. Need ph # for human. Not automated 800-335-2247.
0,@SouthwestAir reference #: 261093929756
-1,"@AmericanAir I tried, EXTREMELY RUDE. Even the supervisor. And when I asked to speak to HIS supervisor I was told no"
-1,@united I missed my connection already. Then I missed the next flight they put me on.  Now I'm going to LAX instead of Hawaii.  :(
-1,@SouthwestAir paid for my own $200 rental car just to not go through this for the 3rd day  :(
-1,"@united made to check in my carry on from Flight 1449 PBI to Newark. Plane luggage stow not full. U r costing me time, money &amp; aggravation!"
-1,"@AmericanAir 2 hours now!  No I'm not patient.  Why don't you have a call back feature or pay someone to answer the phone, not tweet #onhold"
1,@JetBlue thank you #loyalmosaicmember
-1,@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3
0,@SouthwestAir flying flight 3130 tonight at 7:20 from PBI- I have boarding position C-42. Is flight overbooked? Have funeral to attend!
1,@SouthwestAir Flight 3056. Only an hour long but one of the best flights I've ever had. Kudos to flight crew and airline in general.
-1,@united problem is on laptop not phone
0,@VirginAmerica plz help me win my bid upgrade for my flight 2/27 LAX---&gt;SEA!!!  🍷👍💺✈️
-1,@united flt 1249 Cancelled Flightled and I get email @3:30 AM? What happened to courtesy phn call? Had to book diff airline &amp; city
-1,@united yes when I got to the gate I specifically asked if there where any other seats.  Very discouraging to walk past the crew. 37d
1,@JetBlue @Leopolds_IC  No but my friend in the picture - Phillip Heller (JFK IFC) did and he said it was delicious!
-1,@United gate announcement states delay due to maintenance yet app says Late Flight arriving aircraft  tell the truth! @unfriendly
-1,@united I'll be calling soon but going tomorrow like it shows on the app is not a good option
-1,"@SouthwestAir Please explain to reps, ignoring a technical issue and passing the buck is not a good business model. Lucky limited to 140"
